part_id,production_timestamp,line_id,station_id,operator_id,measure_diam_mm,measure_length_mm,flatness_mm,torque_Nm,surface_roughness_Ra,temp_process_C,vibration_level,cycle_time_s,material_batch,visual_inspection_score,defect_label
187,2024-09-17 10:34:06,7,1,4,35.438,57.738,20.192,234.007,40.357,100.102,0.738083,161.502,MB-2024W38-L07-244,0.205194,0
188,2024-03-04 14:54:18,1,5,5,11.756,39.259,36.91,265.223,45.823,106.677,0.747899,216.154,MB-2024W10-L01-653,0.505428,0
189,2024-02-09 17:47:58,2,19,10,27.399,68.569,24.735,204.396,22.6,134.065,0.700726,247.071,MB-2024W06-L02-279,0.318058,0
190,2024-03-14 10:21:57,4,5,10,16.575,48.642,28.13,314.37,48.585,86.611,0.308308,153.002,MB-2024W11-L04-162,0.119914,0
191,2024-06-07 09:02:26,5,20,1,43.437,43.112,21.824,199.288,24.23,111.077,0.677183,152.033,MB-2024W23-L05-032,0.990677,0
192,2024-07-04 10:21:12,8,18,9,13.789,34.076,35.876,148.581,12.467,132.477,0.222288,139.627,MB-2024W27-L08-703,0.400582,0
193,2024-07-11 09:31:45,2,19,10,46.697,32.999,39.943,179.1,35.839,134.744,0.091979,269.455,MB-2024W28-L02-126,0.808887,1
194,2024-10-15 15:21:23,8,2,3,37.329,36.912,24.294,174.86,21.194,140.674,0.034649,223.835,MB-2024W42-L08-303,0.245785,0
195,2024-02-29 12:00:39,9,16,1,21.191,35.489,23.989,453.861,31.033,120.46,0.802168,258.969,MB-2024W09-L09-801,0.989404,0
196,2025-03-06 17:15:49,8,18,8,30.096,45.535,23.596,227.551,18.761,141.661,0.778538,111.718,MB-2025W10-L08-543,0.991531,0
197,2025-05-16 13:36:11,10,8,3,19.646,51.348,35.825,394.824,40.562,145.824,0.575692,296.533,MB-2025W20-L10-958,0.388423,0
198,2025-03-27 14:07:37,3,6,4,22.72,59.524,27.176,336.625,38.138,98.135,0.567651,128.42,MB-2025W13-L03-857,0.948369,0
199,2024-05-07 17:22:41,8,18,5,29.617,33.61,24.652,187.524,31.058,70.055,0.917896,140.293,MB-2024W19-L08-735,0.13049,1
200,2024-04-11 09:21:35,6,2,1,40.975,63.859,37.213,484.224,24.944,145.354,0.395596,120.206,MB-2024W15-L06-140,0.301765,0
201,2024-05-06 16:08:09,7,16,6,38.287,52.479,37.792,345.484,24.273,123.243,0.814454,175.677,MB-2024W19-L07-302,0.733995,1
202,2024-01-17 12:25:15,1,19,7,17.283,42.729,36.176,344.552,35.586,78.329,0.496185,166.234,MB-2024W03-L01-356,0.077807,0
203,2024-07-16 08:40:51,3,3,6,18.387,57.727,27.01,414.808,38.817,73.852,0.43822,183.931,MB-2024W29-L03-424,0.166338,0
204,2025-10-24 11:50:08,7,12,9,33.122,60.33,24.512,280.515,41.968,72.673,0.020078,152.226,MB-2025W43-L07-351,0.104725,1
205,2024-03-04 16:21:35,7,6,2,23.518,69.411,37.865,381.802,27.253,122.291,0.607318,186.84,MB-2024W10-L07-340,0.053556,0
206,2024-07-16 09:39:23,4,14,9,36.424,41.896,21.918,257.161,31.987,109.276,0.054505,100.763,MB-2024W29-L04-844,0.087628,0
207,2024-03-07 16:43:46,10,16,4,11.029,36.833,25.836,132.774,43.751,94.668,0.397467,197.819,MB-2024W10-L10-094,0.66104,0
208,2024-10-14 15:24:59,7,6,6,24.776,47.831,25.266,286.023,19.05,91.485,0.061639,250.447,MB-2024W42-L07-088,0.667468,0
209,2025-02-25 08:39:01,9,14,10,12.439,45.484,30.452,486.251,37.483,144.909,0.572714,147.128,MB-2025W09-L09-405,0.298852,0
210,2024-01-25 12:17:57,1,17,10,26.935,69.531,28.708,498.908,35.089,136.729,0.257886,282.161,MB-2024W04-L01-069,0.914174,1
211,2025-12-04 17:53:59,9,13,9,44.939,61.462,32.461,309.025,26.784,103.155,0.1482,217.587,MB-2025W49-L09-963,0.758377,1
212,2024-08-01 13:55:12,2,19,2,44.699,65.205,37.558,205.655,36.192,115.762,0.473047,134.44,MB-2024W31-L02-634,0.402974,0
213,2025-06-11 16:52:19,7,2,7,19.503,59.83,38.417,458.813,10.809,135.391,0.303055,156.069,MB-2025W24-L07-713,0.491619,0
214,2025-08-15 13:44:40,4,5,5,43.033,40.777,28.335,358.222,17.517,86.911,0.823969,248.189,MB-2025W33-L04-889,0.759493,0
215,2025-06-26 12:05:42,1,17,3,30.272,35.426,37.026,451.733,11.158,85.421,0.83293,267.395,MB-2025W26-L01-468,0.24949,1
216,2024-10-04 11:20:25,6,7,5,42.94,50.205,32.708,149.549,11.223,99.797,0.594044,135.517,MB-2024W40-L06-601,0.870481,0
217,2025-06-10 09:52:03,6,6,5,13.616,31.098,20.993,441.529,41.193,87.145,0.221351,145.022,MB-2025W24-L06-668,0.206731,0
218,2025-09-05 09:57:53,1,1,8,10.339,40.096,36.102,222.184,48.681,121.419,0.423807,175.295,MB-2025W36-L01-259,0.348709,0
219,2025-03-21 08:23:35,5,17,10,14.092,50.461,33.247,437.314,24.969,121.787,0.60905,159.695,MB-2025W12-L05-066,0.108105,0
220,2025-06-27 16:30:41,5,11,5,48.088,56.059,23.767,306.917,19.612,74.542,0.857315,262.006,MB-2025W26-L05-328,0.404098,0
221,2024-11-12 11:23:33,1,16,5,26.184,59.469,31.66,497.901,42.641,97.453,0.713369,237.264,MB-2024W46-L01-488,0.638314,0
222,2024-05-03 09:32:37,6,17,5,43.626,65.06,23.623,139.041,15.118,90.692,0.808344,252.584,MB-2024W18-L06-697,0.183068,0
223,2025-07-23 09:50:28,2,8,6,44.857,46.819,37.737,248.673,33.423,107.101,0.117781,110.735,MB-2025W30-L02-595,0.634397,0
224,2024-03-25 10:17:37,2,16,4,44.7,45.267,25.967,121.625,44.17,80.989,0.200297,181.838,MB-2024W13-L02-929,0.569404,0
225,2025-08-19 09:16:43,3,11,3,13.232,43.305,39.733,225.366,12.321,106.164,0.209382,254.708,MB-2025W34-L03-163,0.576279,0
226,2025-04-28 09:49:35,2,5,10,27.176,47.161,29.548,101.868,31.351,128.453,0.950069,278.401,MB-2025W18-L02-544,0.756848,1
227,2025-11-03 12:57:02,1,8,4,23.774,35.157,27.671,335.468,16.681,135.908,0.298202,158.166,MB-2025W45-L01-611,0.727832,0
228,2024-09-27 09:41:04,7,5,6,40.005,36.595,38.138,424.803,10.765,87.946,0.98488,142.238,MB-2024W39-L07-517,0.021913,1
229,2025-08-13 09:53:54,6,2,7,31.389,31.943,39.894,364.788,36.143,71.579,0.68975,183.355,MB-2025W33-L06-561,0.380254,0
230,2025-01-30 12:01:47,3,7,1,20.799,54.225,22.743,432.261,14.197,127.501,0.117735,122.803,MB-2025W05-L03-204,0.106264,0
231,2024-09-26 08:54:33,5,17,4,38.137,41.814,20.788,298.542,18.308,144.65,0.330604,100.548,MB-2024W39-L05-929,0.671633,1
232,2024-02-19 15:45:46,10,16,3,38.943,34.052,25.118,192.464,49.547,93.682,0.464277,119.962,MB-2024W08-L10-041,0.174702,0
233,2024-03-22 09:18:54,6,11,7,13.8,60.328,20.918,440.799,36.534,83.641,0.357527,187.543,MB-2024W12-L06-900,0.621807,0
234,2024-10-29 15:47:49,6,11,3,26.01,48.262,36.714,375.961,29.13,103.739,0.886124,133.356,MB-2024W44-L06-744,0.132512,1
235,2024-11-27 16:42:34,3,4,7,17.25,45.19,27.172,111.526,37.379,137.083,0.973445,126.131,MB-2024W48-L03-116,0.920398,1
236,2024-08-23 10:34:57,8,2,2,10.494,64.733,30.496,397.45,38.951,87.919,0.955761,274.629,MB-2024W34-L08-705,0.5191,0
237,2024-12-31 16:34:59,2,14,4,23.83,57.052,27.698,435.613,32.334,149.023,0.054566,228.68,MB-2025W01-L02-870,0.156927,0
238,2024-08-28 09:48:37,8,6,2,19.636,68.806,21.007,189.083,35.733,102.262,0.235,191.819,MB-2024W35-L08-459,0.801261,1
239,2024-10-31 17:25:23,8,15,6,26.494,52.285,20.003,136.358,34.168,119.525,0.304598,201.668,MB-2024W44-L08-688,0.206851,0
240,2025-09-17 15:04:45,6,12,1,18.917,48.178,31.203,347.903,28.925,122.573,0.715914,122.805,MB-2025W38-L06-228,0.75932,1
241,2025-06-20 16:46:54,6,10,9,14.253,65.875,29.848,428.735,39.7,102.737,0.254289,139.184,MB-2025W25-L06-873,0.120746,0
242,2025-05-28 10:23:36,8,7,6,33.552,60.886,29.01,363.383,48.248,80.771,0.498829,206.073,MB-2025W22-L08-958,0.048572,0
243,2025-06-12 17:10:46,10,16,9,33.142,59.22,22.568,254.962,34.022,140.616,0.50411,176.933,MB-2025W24-L10-938,0.979501,0
244,2025-09-08 11:15:47,4,9,7,15.335,46.51,34.0,399.371,21.957,126.12,0.860708,242.375,MB-2025W37-L04-648,0.935512,0
245,2024-09-16 13:30:05,4,20,5,46.848,35.307,34.208,490.072,17.113,113.399,0.636877,242.071,MB-2024W38-L04-576,0.760775,0
246,2024-08-01 10:50:47,10,14,9,45.099,46.895,20.255,142.588,25.235,74.245,0.056605,153.396,MB-2024W31-L10-294,0.785532,0
247,2025-07-30 16:46:19,3,2,5,31.647,44.347,29.052,346.444,37.021,114.951,0.224307,229.424,MB-2025W31-L03-524,0.388887,0
248,2025-08-26 12:13:35,5,2,7,49.033,42.506,31.042,105.186,20.054,119.645,0.780925,274.024,MB-2025W35-L05-934,0.829983,0
249,2025-07-08 10:08:55,6,19,9,48.572,41.767,23.549,373.064,17.479,83.904,0.513847,175.44,MB-2025W28-L06-570,0.428508,0
250,2023-12-27 17:59:44,3,19,5,23.223,58.388,23.096,161.481,22.905,74.068,0.932382,223.122,MB-2023W52-L03-503,0.66189,0
251,2025-02-03 10:50:12,9,12,2,18.798,37.355,21.364,302.056,26.637,112.963,0.091946,144.24,MB-2025W06-L09-340,0.213354,0
252,2025-02-07 09:58:44,5,7,10,28.994,52.453,35.043,359.72,14.589,97.681,0.240348,228.453,MB-2025W06-L05-250,0.918607,0
253,2024-07-09 15:57:26,6,13,2,31.609,41.313,38.227,428.844,24.998,134.225,0.445557,108.77,MB-2024W28-L06-198,0.898282,0
254,2025-10-02 10:41:20,2,4,3,14.157,51.51,34.055,490.49,41.008,121.725,0.939751,249.378,MB-2025W40-L02-471,0.153755,0
255,2024-05-09 14:46:37,1,3,2,41.769,52.323,31.499,191.058,20.346,101.043,0.630217,186.605,MB-2024W19-L01-690,0.016891,1
256,2025-08-01 12:53:22,1,20,2,39.838,31.821,36.965,243.08,30.113,93.187,0.685879,221.313,MB-2025W31-L01-949,0.281517,0
257,2025-07-25 09:15:52,7,1,8,25.64,61.899,30.914,484.054,15.763,124.183,0.914169,259.003,MB-2025W30-L07-383,0.729325,0
258,2024-10-24 10:58:41,1,18,9,31.486,67.879,26.094,399.319,46.142,97.508,0.412654,229.186,MB-2024W43-L01-165,0.512553,1
259,2024-03-21 09:28:54,10,9,4,17.254,61.986,37.045,440.555,47.295,149.545,0.461265,209.933,MB-2024W12-L10-069,0.290653,0
260,2024-09-05 08:16:16,4,19,8,24.286,56.852,24.691,214.055,12.792,85.48,0.485861,165.669,MB-2024W36-L04-711,0.659422,0
261,2025-09-10 17:22:39,10,19,6,22.653,47.132,20.097,198.47,18.861,129.185,0.436124,268.022,MB-2025W37-L10-751,0.134306,0
262,2024-08-16 15:10:11,8,15,8,29.479,34.353,32.911,132.789,21.225,136.115,0.891297,139.286,MB-2024W33-L08-642,0.733545,1
263,2024-01-16 14:15:55,2,1,9,42.506,53.156,35.384,185.104,11.466,90.849,0.893986,207.935,MB-2024W03-L02-153,0.653908,0
264,2024-04-05 08:29:25,4,19,5,28.588,50.416,27.936,300.867,36.507,137.839,0.80654,222.807,MB-2024W14-L04-527,0.165844,1
265,2024-06-20 08:53:39,3,6,10,12.514,44.777,20.856,182.71,46.309,98.9,0.469674,190.929,MB-2024W25-L03-665,0.046437,0
266,2024-05-06 09:33:29,9,9,5,25.066,45.141,31.754,459.291,13.113,90.127,0.972674,144.58,MB-2024W19-L09-837,0.405842,0
267,2023-12-28 11:45:09,8,16,10,30.073,35.559,23.312,130.835,35.739,86.921,0.186906,172.445,MB-2023W52-L08-122,0.717303,0
268,2024-12-31 08:53:01,7,11,2,37.009,49.161,31.816,358.904,26.436,89.494,0.127885,218.47,MB-2025W01-L07-525,0.134724,1
269,2024-04-30 13:35:26,10,5,1,20.33,37.202,39.165,339.743,32.544,71.49,0.719547,232.349,MB-2024W18-L10-088,0.283455,0
270,2024-11-06 10:00:42,10,16,8,34.034,61.785,36.409,172.754,36.386,91.162,0.724187,168.534,MB-2024W45-L10-605,0.45347,1
271,2024-05-28 12:48:47,7,13,3,30.908,66.374,33.687,430.606,34.22,84.194,0.901608,219.963,MB-2024W22-L07-545,0.877753,0
272,2024-04-02 14:16:06,2,3,8,46.079,51.571,20.024,475.094,37.142,104.52,0.420684,274.965,MB-2024W14-L02-440,0.697643,0
273,2025-11-27 12:28:43,8,13,6,40.462,57.868,21.954,153.553,29.086,88.601,0.859053,156.653,MB-2025W48-L08-419,0.876766,0
274,2024-10-09 15:49:35,1,1,10,36.182,57.511,26.318,244.908,16.191,122.126,0.253633,270.995,MB-2024W41-L01-375,0.423562,0
275,2025-02-28 10:29:03,7,7,7,29.299,44.809,31.098,201.511,22.266,97.549,0.705495,247.156,MB-2025W09-L07-676,0.854999,1
276,2024-10-29 11:45:33,4,15,3,41.443,62.034,32.281,373.826,12.082,101.128,0.635877,260.874,MB-2024W44-L04-483,0.823255,0
277,2024-06-12 14:51:35,7,3,2,24.833,54.361,34.49,472.274,26.026,122.494,0.286469,292.706,MB-2024W24-L07-793,0.057463,0
278,2025-05-16 13:58:19,8,15,1,47.23,50.726,23.895,413.584,30.422,125.876,0.61519,234.805,MB-2025W20-L08-671,0.35974,1
279,2024-10-28 14:44:47,3,3,5,24.125,45.806,31.722,307.097,39.477,75.489,0.090166,156.899,MB-2024W44-L03-937,0.829765,0
280,2025-04-07 08:11:45,6,9,4,48.522,48.19,28.079,101.861,17.001,110.499,0.558631,200.634,MB-2025W15-L06-120,0.339966,0
281,2024-07-04 15:44:17,5,18,10,37.768,68.642,31.263,407.987,40.299,146.899,0.458848,192.144,MB-2024W27-L05-029,0.586827,0
282,2025-04-28 13:04:29,5,3,7,41.546,38.815,34.024,420.065,26.497,98.248,0.535652,240.164,MB-2025W18-L05-295,0.26335,1
283,2024-12-27 12:24:01,6,3,9,22.555,38.743,31.474,173.114,39.846,144.42,0.190167,247.422,MB-2024W52-L06-248,0.234861,0
284,2024-04-22 12:43:51,4,8,4,41.158,34.795,21.57,482.312,29.707,70.53,0.857089,291.599,MB-2024W17-L04-381,0.848011,0
285,2025-01-07 14:02:15,8,19,5,17.315,60.57,30.223,259.152,40.007,80.26,0.525735,184.635,MB-2025W02-L08-034,0.939654,0
286,2025-06-17 16:59:05,7,6,8,30.728,42.626,20.168,369.641,25.177,78.06,0.361602,272.368,MB-2025W25-L07-270,0.187152,0
287,2024-10-02 14:05:00,8,20,6,17.357,46.958,28.382,400.878,24.603,102.047,0.450729,214.282,MB-2024W40-L08-703,0.979272,0
288,2025-02-26 17:03:05,2,9,4,27.289,45.235,22.917,483.659,15.982,134.453,0.176607,199.92,MB-2025W09-L02-870,0.995562,0
289,2024-08-12 09:48:19,9,11,8,20.039,64.34,20.954,139.59,16.534,87.237,0.25429,267.794,MB-2024W33-L09-763,0.096302,0
290,2025-02-28 09:09:26,6,12,9,47.274,40.309,20.397,148.495,44.695,147.049,0.198958,215.179,MB-2025W09-L06-179,0.649131,0
291,2025-07-17 10:36:20,5,12,6,27.877,33.136,32.273,285.501,48.264,139.461,0.640581,285.713,MB-2025W29-L05-628,0.421816,0
292,2024-06-17 15:03:12,2,3,3,22.539,56.121,34.209,342.154,25.818,141.015,0.780974,287.754,MB-2024W25-L02-534,0.747895,0
293,2024-03-29 11:40:32,7,6,3,39.111,56.481,38.809,380.279,13.203,83.353,0.103009,112.758,MB-2024W13-L07-562,0.878691,1
294,2025-04-16 11:01:20,7,17,2,16.211,56.193,37.709,223.748,19.896,92.734,0.626481,126.255,MB-2025W16-L07-030,0.838518,1
295,2025-12-18 11:46:15,6,11,8,20.897,47.794,39.391,379.049,17.081,117.807,0.631048,227.17,MB-2025W51-L06-537,0.563984,0
296,2024-12-31 11:24:03,9,10,6,31.587,62.188,28.837,246.313,20.392,94.286,9.2e-05,263.076,MB-2025W01-L09-353,0.847946,0
297,2024-11-21 16:39:30,9,1,8,41.919,53.88,35.935,319.285,17.543,140.573,0.437106,149.979,MB-2024W47-L09-662,0.714938,0
298,2024-06-26 10:31:07,7,8,5,30.664,61.998,32.264,377.57,20.875,121.877,0.531944,153.764,MB-2024W26-L07-071,0.188001,1
299,2025-06-19 10:31:06,5,4,8,34.91,37.512,20.388,119.853,31.399,84.875,0.102273,153.839,MB-2025W25-L05-745,0.715196,1
300,2025-01-09 17:45:09,2,5,1,18.688,46.81,35.715,299.358,24.856,125.755,0.031737,116.045,MB-2025W02-L02-150,0.75057,1
301,2024-05-20 15:29:12,7,3,9,45.828,40.003,27.632,105.046,48.984,127.175,0.384798,294.994,MB-2024W21-L07-035,0.247162,1
302,2024-12-24 14:52:11,2,17,4,25.565,68.449,38.724,163.445,39.129,129.578,0.54958,124.428,MB-2024W52-L02-306,0.48123,1
303,2024-05-01 08:35:09,1,7,2,41.776,53.388,27.916,197.236,48.753,116.486,0.690751,237.681,MB-2024W18-L01-790,0.154992,1
304,2025-12-15 09:02:30,3,16,2,48.786,60.382,21.201,242.207,16.157,112.908,0.107392,197.569,MB-2025W51-L03-572,0.31674,0
305,2025-06-10 17:18:49,6,15,4,25.111,58.976,25.014,115.795,38.265,114.722,0.542734,198.018,MB-2025W24-L06-557,0.566702,0
306,2025-12-02 15:47:37,8,9,10,44.422,36.414,30.623,279.754,42.777,113.328,0.454079,255.184,MB-2025W49-L08-752,0.505958,1
307,2024-08-28 10:56:02,1,20,6,38.84,56.332,30.779,254.996,30.963,109.804,0.551468,222.608,MB-2024W35-L01-657,0.3226,0
308,2024-01-26 08:49:48,2,17,2,43.408,35.191,37.47,180.832,29.415,77.9,0.571012,267.26,MB-2024W04-L02-539,0.657921,0
309,2024-02-16 09:56:57,10,9,1,10.523,66.841,33.115,471.361,43.283,107.445,0.638917,172.185,MB-2024W07-L10-912,0.743477,0
310,2025-07-15 17:06:47,6,2,10,12.816,42.156,38.892,484.235,13.885,128.014,0.531661,137.892,MB-2025W29-L06-255,0.526192,0
311,2025-05-02 09:34:57,3,18,9,33.063,56.98,34.051,270.83,14.164,133.397,0.549965,200.939,MB-2025W18-L03-547,0.657532,0
312,2025-10-09 13:58:59,8,12,6,24.869,60.567,28.612,390.347,34.337,115.052,0.213928,253.142,MB-2025W41-L08-261,0.926147,0
313,2025-07-09 12:13:25,8,15,7,11.387,41.379,20.326,154.034,45.613,70.526,0.984394,142.965,MB-2025W28-L08-791,0.314905,0
314,2025-02-27 11:22:36,5,18,9,32.827,52.864,21.886,284.148,16.244,91.199,0.889625,149.971,MB-2025W09-L05-308,0.256244,1
315,2025-07-15 16:28:20,7,19,4,13.088,42.988,29.651,295.311,45.961,126.228,0.819515,119.073,MB-2025W29-L07-039,0.642255,1
316,2025-12-08 09:41:34,10,13,2,40.836,43.917,36.343,266.609,44.713,139.583,0.226718,230.556,MB-2025W50-L10-012,0.602302,0
317,2024-01-24 08:27:20,7,2,5,22.773,52.597,26.537,379.107,16.128,123.891,0.997367,294.208,MB-2024W04-L07-590,0.75284,0
318,2024-10-24 15:27:54,4,14,5,15.92,43.447,29.517,398.126,31.926,91.005,0.398527,186.898,MB-2024W43-L04-781,0.697871,1
319,2024-10-25 10:02:21,9,7,8,36.09,37.844,32.32,394.267,19.85,75.732,0.776772,164.682,MB-2024W43-L09-092,0.924138,1
320,2024-08-28 11:45:33,7,14,6,23.781,56.216,35.394,167.702,23.989,135.727,0.802796,224.636,MB-2024W35-L07-947,0.440463,0
321,2025-10-15 17:26:19,4,12,3,13.433,59.583,24.861,348.401,15.907,136.596,0.287685,168.654,MB-2025W42-L04-313,0.804281,0
322,2024-05-29 15:53:43,1,11,4,31.857,60.014,30.976,349.217,49.692,125.606,0.668261,175.321,MB-2024W22-L01-540,0.90604,1
323,2025-08-27 08:18:09,3,2,5,37.861,40.851,29.299,478.071,12.664,122.83,0.662982,282.574,MB-2025W35-L03-111,0.360219,1
324,2025-01-21 08:38:29,7,8,7,49.064,33.984,26.309,446.709,31.262,84.913,0.500651,191.597,MB-2025W04-L07-023,0.92635,1
325,2025-07-23 13:12:41,9,10,6,16.28,43.871,27.038,350.092,19.448,148.26,0.501251,262.379,MB-2025W30-L09-900,0.625792,0
326,2024-10-23 11:57:14,1,18,5,36.277,33.512,27.644,484.242,34.498,120.042,0.227428,148.072,MB-2024W43-L01-994,0.152749,0
327,2024-04-03 17:10:24,10,11,8,18.27,35.543,30.827,420.042,44.504,94.72,0.705136,204.761,MB-2024W14-L10-931,0.135252,0
328,2024-05-14 09:17:31,3,19,3,22.704,65.186,34.542,406.174,45.205,103.123,0.411252,188.601,MB-2024W20-L03-916,0.933769,0
329,2024-04-03 12:57:20,5,5,4,17.39,60.498,32.24,206.745,32.682,88.473,0.232183,237.476,MB-2024W14-L05-705,0.359261,0
330,2024-12-25 09:54:34,3,17,10,15.501,37.73,20.645,405.816,10.601,91.589,0.413044,248.473,MB-2024W52-L03-776,0.988243,0
331,2025-06-09 15:27:10,3,15,10,22.996,48.302,24.936,261.947,11.673,128.827,0.380374,162.579,MB-2025W24-L03-761,0.611505,0
332,2025-09-25 17:20:54,9,17,1,45.111,65.111,24.914,315.148,49.353,73.14,0.387398,253.032,MB-2025W39-L09-195,0.962592,0
333,2024-04-30 16:17:52,7,10,5,26.898,54.525,21.091,306.788,15.69,136.391,0.451698,244.529,MB-2024W18-L07-798,0.113172,0
334,2024-11-08 14:04:01,9,5,7,22.938,30.996,29.074,458.647,45.832,140.604,0.09018,164.815,MB-2024W45-L09-729,0.648576,0
335,2024-12-06 10:09:23,2,3,2,35.363,33.412,34.146,390.75,49.008,118.966,0.1599,210.069,MB-2024W49-L02-175,0.043906,0
336,2025-08-11 09:04:20,10,5,3,48.439,41.551,23.614,459.417,48.417,70.283,0.765396,102.442,MB-2025W33-L10-511,0.497628,0
337,2025-03-24 17:57:07,1,20,8,36.379,48.15,28.838,340.487,10.263,140.573,0.278113,225.727,MB-2025W13-L01-213,0.820121,1
338,2025-10-16 13:17:39,3,2,6,11.297,53.124,32.066,232.444,13.508,78.711,0.993735,132.267,MB-2025W42-L03-677,0.284381,0
339,2024-03-04 16:45:45,10,19,9,40.74,42.913,37.951,428.106,40.338,137.465,0.064926,194.163,MB-2024W10-L10-881,0.122023,0
340,2024-06-03 08:33:50,9,14,9,37.833,54.482,22.186,391.891,35.159,148.975,0.483663,237.731,MB-2024W23-L09-724,0.933892,0
341,2025-02-03 10:45:54,10,11,5,33.006,54.93,38.542,345.716,29.856,128.335,0.497741,261.596,MB-2025W06-L10-239,0.883664,0
342,2024-12-18 10:51:32,4,1,2,35.018,34.717,36.961,419.826,49.959,103.123,0.333792,212.083,MB-2024W51-L04-012,0.637504,0
343,2024-08-12 14:27:43,5,9,2,30.268,42.957,20.123,374.334,23.654,127.952,0.615993,105.823,MB-2024W33-L05-339,0.175629,0
344,2024-12-31 08:29:23,8,16,1,16.215,48.425,37.304,458.371,28.499,135.133,0.92779,111.204,MB-2025W01-L08-579,0.521073,1
345,2025-09-04 09:10:53,6,18,9,46.647,61.831,21.324,159.722,43.63,97.132,0.375241,206.855,MB-2025W36-L06-621,0.165969,0
346,2024-08-23 15:27:23,10,4,5,38.394,40.86,21.736,450.819,24.863,136.357,0.302629,205.02,MB-2024W34-L10-384,0.175013,0
347,2024-01-11 17:34:50,4,3,8,41.961,66.198,23.082,236.046,29.339,139.91,0.310359,165.468,MB-2024W02-L04-101,0.769481,0
348,2024-03-22 08:06:07,9,5,4,10.164,67.293,33.741,337.715,13.483,107.35,0.04614,204.116,MB-2024W12-L09-320,0.658984,1
349,2025-08-14 14:33:30,5,7,6,27.645,34.706,22.986,209.455,10.61,119.836,0.514061,141.315,MB-2025W33-L05-327,0.350318,0
350,2024-02-16 16:49:34,5,19,4,22.455,65.69,30.812,120.29,11.16,142.263,0.050456,176.72,MB-2024W07-L05-402,0.08612,1
351,2024-09-24 14:04:49,10,19,8,22.498,62.698,34.258,368.348,31.339,147.895,0.755743,193.139,MB-2024W39-L10-833,0.131795,0
352,2024-08-20 10:52:59,8,4,8,37.379,58.409,29.308,192.678,18.952,138.888,0.616942,282.572,MB-2024W34-L08-717,0.392077,0
353,2024-12-26 13:38:15,6,11,8,14.515,49.146,36.915,212.903,23.945,115.974,0.50795,181.137,MB-2024W52-L06-110,0.714273,0
354,2024-10-29 16:31:24,2,10,9,33.621,39.543,24.874,163.608,29.295,75.285,0.208238,238.812,MB-2024W44-L02-446,0.431148,0
355,2025-05-26 11:06:30,6,18,4,13.116,67.235,31.484,294.652,33.687,107.033,0.555088,264.405,MB-2025W22-L06-979,0.176174,0
356,2025-08-13 11:38:43,10,4,10,42.795,43.096,32.9,124.593,18.704,81.113,0.580768,250.998,MB-2025W33-L10-776,0.809839,1
357,2025-04-14 11:51:34,3,15,9,33.117,37.827,33.63,226.639,32.811,143.056,0.30455,288.667,MB-2025W16-L03-938,0.434727,0
358,2025-10-15 12:36:40,2,19,1,21.767,44.769,30.978,121.251,38.134,135.66,0.359245,272.25,MB-2025W42-L02-241,0.86568,0
359,2024-10-15 16:28:42,10,13,6,26.241,47.408,24.224,169.364,15.563,114.434,0.843328,172.058,MB-2024W42-L10-296,0.417235,0
360,2024-01-04 13:34:38,3,5,1,15.76,65.396,33.159,489.99,15.431,80.978,0.805942,272.031,MB-2024W01-L03-713,0.893582,0
361,2024-09-24 08:10:10,7,20,3,19.03,46.991,20.149,299.263,39.237,126.97,0.26925,285.313,MB-2024W39-L07-035,0.576352,0
362,2024-12-31 09:11:12,10,16,6,48.47,33.203,34.604,310.563,44.374,130.047,0.27942,203.39,MB-2025W01-L10-625,0.523357,1
363,2025-03-17 13:49:12,8,3,9,22.5,32.111,26.871,411.411,28.755,111.013,0.469232,246.763,MB-2025W12-L08-984,0.421016,0
364,2025-03-31 13:30:53,5,10,3,39.977,59.079,31.274,124.567,28.926,83.526,0.05162,298.073,MB-2025W14-L05-640,0.808896,1
365,2025-10-14 16:51:09,8,3,3,41.351,40.082,32.316,210.087,20.278,129.314,0.603822,282.026,MB-2025W42-L08-675,0.738967,0
366,2025-08-12 17:27:33,3,9,4,25.327,56.427,34.52,166.913,33.11,137.347,0.054326,152.879,MB-2025W33-L03-054,0.819531,1
367,2025-06-23 10:14:44,7,16,5,25.603,40.505,30.609,273.894,21.552,133.785,0.382004,163.138,MB-2025W26-L07-979,0.530253,1
368,2025-04-10 13:02:18,9,12,7,46.722,64.334,26.699,206.835,13.931,122.347,0.391154,254.63,MB-2025W15-L09-752,0.749091,0
369,2025-06-11 12:29:00,4,17,6,49.729,42.531,20.212,103.39,12.718,102.9,0.525264,237.1,MB-2025W24-L04-743,0.351516,0
370,2025-04-17 11:09:50,4,2,1,13.678,67.54,33.132,434.184,48.02,121.047,0.708075,123.995,MB-2025W16-L04-134,0.856441,0
371,2024-05-14 11:40:26,10,6,2,20.133,48.678,38.724,355.512,46.908,92.111,0.426983,280.678,MB-2024W20-L10-332,0.769881,0
372,2024-10-15 16:39:12,2,9,1,25.544,69.838,25.165,425.12,17.117,75.552,0.979422,140.134,MB-2024W42-L02-661,0.392634,0
373,2024-07-11 12:48:10,3,18,7,14.131,32.917,31.427,200.239,27.835,141.721,0.148854,228.067,MB-2024W28-L03-681,0.932894,0
